label,product_id,family_name,model_name,phase_1_label,phase_1_name,phase_1_index,phase_2_label,phase_2_name,phase_2_index,phase_3_label,phase_3_name,phase_3_index,phase_4_label,phase_4_name,phase_4_index,phase_5_label,phase_5_name,phase_5_index,phase_6_label,phase_6_name,phase_6_index,phase_7_label,phase_7_name,phase_7_index,phase_8_label,phase_8_name,phase_8_index,phase_9_label,phase_9_name,phase_9_index,phase_10_label,phase_10_name,phase_10_index
1,CCSSS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFAFS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFEAS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFERA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFERB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFERC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFERF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFERG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CFERO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFBC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFBO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
2,CGFCE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
2,CGFGG,Vp3AaLm,jQU90011WUh,2.0,UU9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,CGFGM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFOM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFOR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,COEOA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,OACAB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
