label,product_id,family_name,model_name,phase_1_label,phase_1_name,phase_2_label,phase_2_name,phase_3_label,phase_3_name,phase_4_label,phase_4_name,phase_5_label,phase_5_name,phase_6_label,phase_6_name,phase_7_label,phase_7_name,phase_8_label,phase_8_name,phase_9_label,phase_9_name,phase_10_label,phase_10_name
0,CFEAF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFEAG,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFEAM,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFEAO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFEAR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFEAS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFERA,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFERB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFERC,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFERF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFERG,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CFERO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFBC,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFBO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCA,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCC,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
1,CGFCE,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCG,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCM,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFCS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFGA,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFGB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFGC,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFGE,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFGF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
1,CGFGG,Vp3AaLm,jQU90011WUh,1.0,UU9,,,,,,,,,,,,,,,,,,
1,CGFGM,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFGO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFGS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFOM,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,CGFOR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,COEOA,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACAB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACAF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACAR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACFB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACFF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACFO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACGA,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACGC,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACGG,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OACGS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAEBB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAEBO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAECA,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAECB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAECE,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAEOM,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGAB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGAO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGAR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGAS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGBB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGBF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGBO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGBR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGBS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGCA,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGFB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGFF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGFO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGFR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGFS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGGB,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGGF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGGO,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGGR,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OAGGS,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
0,OASFF,Vp3AaLm,jQU90011WUh,0.0,UU9,0.0,UU9,0.0,UU1,0.0,Up3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3,0.0,UU3
