label,product_id,family_name,model_name,phase_1_label,phase_1_name,phase_1_index,phase_2_label,phase_2_name,phase_2_index,phase_3_label,phase_3_name,phase_3_index,phase_4_label,phase_4_name,phase_4_index,phase_5_label,phase_5_name,phase_5_index,phase_6_label,phase_6_name,phase_6_index,phase_7_label,phase_7_name,phase_7_index,phase_8_label,phase_8_name,phase_8_index,phase_9_label,phase_9_name,phase_9_index,phase_10_label,phase_10_name,phase_10_index
0,CBRSC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CBRSE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CBRSF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CBRSG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CBRSO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CBRSR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CBRSS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSES,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSMB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSMC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSMO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSSA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSSE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSSF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSSG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CCSSM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSSR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CCSSS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFAFS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFEAS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFERA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFERB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFERC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFERF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFERG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CFERO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFBC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFBO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFCE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCG,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFCS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFGA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFGB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFGC,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFGE,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFGF,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
1,CGFGG,Vp3AaLm,jQU90011WUh,2.0,UU9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CGFGM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFGO,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFGS,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFOM,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,CGFOR,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,COEOA,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
0,OACAB,Vp3AaLm,jQU90011WUh,1.0,UU9,0.0,1.0,UU9,1.0,1.0,UU1,2.0,1.0,Up3,3.0,1.0,UU3,4.0,1.0,UU3,5.0,1.0,UU3,6.0,1.0,UU3,7.0,1.0,UU3,8.0,1.0,UU3,9.0
