label,product_id
0.00000,0230adc725654883bcf376a3eeb88a0f
0.00000,0235ec8739ed443697648f226c43ebca
0.00000,02399bdf70844e62bbb24e58fc6d263a
0.00000,0244e56d05d2472fb2de161ae0d76dd6
0.00000,02493c372dcf45f8ab13b7786c820bcf
0.00000,02812aa1fc154109b7c4bb8421fcf4a8
0.00000,0282bf1a3c85488598940339b01b2c79
0.00000,028527452fae4ee093540170d4763ce8
0.00000,02924bb02f924718af3ee906755b1bd5
0.00000,02b82489b3e5428da6b030e8930ccfdd
0.00000,02c0b508916a46228d6bd9c5042f6a9a
0.00000,02cfcd402ce74b5c9dc4d46fd9d7a057
0.00000,02d922f2a0724d2196260b2f973b55ed
0.00000,02efe154d6164588b5faabce476bee60
0.00000,0305d83659a54939b3922fc55ec16869
0.00000,0313e12d80664e61aca35f849ae50790
0.00000,03199fbc9767416d980f4577614fb3a9
0.00000,03360cab48824d9c906d36d8d82d232a
0.00000,033bfc97c85945f28155117e25566372
0.00000,03550892437e4cb6bdbbc6b1c958b7b9
0.00000,03576b2f46ed4dde8fcf83f4114982c2
0.00000,035ef7428a56445c9d6666504cae9bac
0.00000,03623d78938f4dae864b7f0abc068b4e
0.00000,0374136c44ae4234a6d46b7eb6e9d673
0.00000,03a0ec6a4d1f41c5bc5983b6cb1940ad
0.00000,03ac4ca15a09430fb422330a1322e188
0.00000,03bca2777b144bc5bf5f4aad2945a0f4
0.00000,03dc215706a54631825ed2b4608fe010
0.00000,03dd5863990f4d51a1adf30df7f9cbfb
0.00000,03e89462fc124c28b06e3849eb863fd6
0.00000,03fe5c5bd90240f9b721822a27c1d5c9
0.00000,040779e480884a98afee4ab84569ab2a
0.00000,040a2fcf7ead43e4888f07ae7c102fef
0.00000,0413745f5214453ca5362c0d6c110901
0.00000,041d1b39a8b54846b0962f4c749c2fee
0.00000,042b9e7e752c487598f03af91714c348
0.00000,0441a72cbc3744f295311d533beb9286
0.00000,0454e8e2c3114cd2b0d9b91ad9a92707
0.00000,046d37d96d8b4cda938c946b360fc7e0
0.00000,04864bb0d91e4edb80abec457a5ea3d9
0.00000,048ea413c5594211819d4b6ccb40cbdc
0.00000,04acbdb2367943febec98f6858397247
0.00000,04e54cd5e42e45c78b2d9db7af650b83
0.00000,04e5a2bb3110456f920eec0cb5816b55
0.00000,04eee93ee20c4c469c1435f0c2d3c78b
0.00000,04f130dac2284de0aed833dfcc9ffb10
0.00000,04f89b671d154a74ad1057855ff10b8e
0.00000,0504379fada44702a27733a47eca66e4
0.00000,056bd5b6fdcd444794c2de15c8f7c7bb
0.00000,056dc7ed2da34f12867c8bb7e8793647
0.00000,057dfdf9cc6f4825b7a6ddde015d9e16
0.00000,05875d7dd1bb48d89e4af6ed81eaf017
0.00000,05ba0b17db9044d69cb6d6c8b126ff08
0.00000,05e61fe8a72f4103a5d8dd6b48d068d6
0.00000,05e9a43dec3f4998ba57b1b1737654d5
0.00000,05ffaaa912b6497c95cb1d58aa726481
0.00000,061783bec9e0487ab667ff8ff19b24d9
0.00000,063b8333440b444da15d5d8e62b9f1cb
0.00000,064b8a64ab914306a7d8982ed9e1f3e5
0.00000,064f40bc0ee84108b15e06d191aee9cb
0.00000,06616dda105740c9ab303ccf1ed0b986
0.00000,066b0f28e3ae40fb88e3114c10b95d6e
0.00000,066e0f172cd84d60ad98e0ce9112c979
0.00000,068a572a66194cc09b0ba517931a5760
0.00000,069424a45adb46dfabed68f986b82148
0.00000,0696631099234da3baf99295d2e11e7d
0.00000,06b8e80135934bfd8ae2ef7a180a9b29
0.00000,06bb4bc8d2444f429beef82eff028428
0.00000,06c9ddc99bf5492aae9a12cf06dcdb64
0.00000,06ebe454e4564c4dbccfa3034c429e77
0.00000,06fbc2f8d3654ce68e75fb400754a4a6
0.00000,07056e0000b84ed5851255b8f989c57e
0.00000,07671a84f1994dae96c5ccbc181fba82
0.00000,0779bbb13849461eb3213e1fa64539d7
0.00000,077d2271eb0849f2a24d2d66cfc7ed3f
0.00000,07812f0004e44e00b45ebf242d1a1ddc
0.00000,07c13b2016e54de3aaff68bb1304fd0d
0.00000,07cb114aaafb4f1f8fa7cc3ed603ef72
0.00000,07dfd20324c94e79bbbb39d6ce266318
0.00000,080b8d3021e345228f1eae81111c74ed
0.00000,080eeb6ee3924d849477978b7fee71a2
0.00000,0814508e4c8f40a6b40eab982c298c5b
0.00000,0837ca8cea3c414083dc905030289064
0.00000,083be9d5523c486fa4be20e0f3dae3ef
0.00000,0858d7d996454cdfb69e1a0cc2f9bebc
0.00000,08685106c71e41fc8fce470cfdaa3541
0.00000,08841678d7b749d9bf29ea5be294b3e5
0.00000,08869b187ace485b8101198ef77e57bd
0.00000,0894c3c0ea454d6d9dba2854eab7a03a
0.00000,08b85671c5e14a41bca8763599aaf3fa
0.00000,08c31cebac2e44d5b571795ed8b47c16
0.00000,08cbb3be83ac4cf8adb9aeaa9a025a6a
0.00000,08dd5e649fea40b2a69a59619217bdba
0.00000,08ed21ee6bdb47aba7e120eaa6e0214f
0.00000,08fb7c7aeb60483b8612fdc68068bddb
0.00000,090ddb040adc46a79881c98b91904007
0.00000,09316633b16c499287f5fff5b46de9b0
0.00000,093321df1f734e648fd0476271a459d4
0.00000,0935e15def2f4df0a37d25de1b75df19
0.00000,093dc247499947f2a39348df1d88bc83
0.00000,094a9c04f05d4176ab59c7371207337d
0.00000,099263140ef74a37b112ed77853cbc30
0.00000,09aaefd632fe49c2bfe9f5924dd9c340
0.00000,09c411d73cf6498cb2c2d0943351c93a
0.00000,09cb5b12613e4908adedd4e0872ebb30
0.00000,09d5e69410b84c3b805c6d47c7fbe4cd
0.00000,09d6ff76efa24d5fbb1de270e576addb
0.00000,09eceba71db3460b91a9ba29234c69ec
0.00000,0a03e38101354d01b1d491db708c33b2
0.00000,0a19fa322fdb4531a3481c1dd88ec398
0.00000,0a2659e51a164ab996eab8db2cbb9df0
0.00000,0a29e3cee5774a7cbdf678af6cd36cec
0.00000,0a4137dbf3214910b4320efb65ed73e4
0.00000,0a584c9e0a5146dcb1c9dec2d3baa175
0.00000,0a806d0c547046bcb2570579d62f8be6
0.00000,0a81d32c17404f1bb03b9f44ca5c1309
0.00000,0a9f4bdccfa4463cbf5042f448b11be4
0.00000,0aaca035bb81444fb779e9f2df7b4112
0.00000,0ab8d16901ba4d75ab2cc3a750f677c6
0.00000,0abe65187bdf4c36a8376bce3d9d519a
0.00000,0ae9410ec88b479184e9ba30f012901a
0.00000,0af555f3a9ba473db67182747f57ae27
0.00000,0b09449cd7194e19bbcdd298fe201c52
0.00000,0b1918d39d6442a0926f07d178081d16
0.00000,0b1c141020df4b6e81d7c0a6b7f1cd3e
0.00000,0b25143431304c09a74e051c14c9950d
0.00000,0b999a8295794880bb3dc0363d0db8fc
0.00000,0ba8945d6f81484cb66324e9e0982b4e
0.00000,0bc8fd0d28e04ab487a0c56cee2d50c4
0.00000,0be143177e3e4d5a962e7ae2694d5ce5
0.00000,0be91df6afdf4776b97649a0053bb9ff
0.00000,0bf8e358f6f54ffb808511cd2077c0c6
0.00000,0c035a1083564b2797c533ab1c208e30
0.00000,0c13f6920a624d9a8d179b0c4801ca0d
0.00000,0c25a72b02154446bcd3fe840730a6be
0.00000,0c2a0f8cddc0495bab595e2a9f3248af
0.00000,0c359683d9c7451498ac0798ef4f0eff
0.00000,0c42f340cb404abeadcd77b848c107ea
0.00000,0c61e00f146b407080c12e238e742da3
0.00000,0c7b50de3e554744b6d3f99acf0b3395
0.00000,0c8ee555a1b4440ea8903ebd4a9acd1d
0.00000,0c9f31ae2e554048adeff7be7253edbc
0.00000,0c9f465df6f640eaa09d6a38c667aea4
0.00000,0cbb32974ad54c20980f2ebb1a26ad89
0.00000,0cc451df5f614da788ac04133f88049c
0.00000,0cf9b9cb031b4a67a5626f9e66e6fe7f
0.00000,0d0522c0107f4e4ab6942d80f14b4a10
0.00000,0d2133b78127444eb190b19c4290ab6f
0.00000,0d2192e4b46842a7853159aebf6b767f
0.00000,0d33fc462d894de98426ed515826cc04
0.00000,0d34d37044554a34ab94421b8591ee44
0.00000,0d3e69d87fc741cfaff52334e3718d3e
0.00000,0d40205e30ef4c8f99e571fcf11b0c48
0.00000,0d57db414eb64f39af0c38270171d12f
0.00000,0d5b0b71dffa4d2db1743ed0542f3d8a
0.00000,0d6418a032944312bc7ebeeeb1378dd8
0.00000,0d65a9bc3e5d4820bed791a868e83f0f
0.00000,0d6d33db40644d6997613a0656e2f100
0.00000,0d76bd88c62a420a991b80ffb099d793
0.00000,0d7794dad58041e9a584845436a891a1
0.00000,0d89566b850f4982973d5e6fd3c229ca
0.00000,0dae05b5d66f48a2a85956c2f8980c77
0.00000,0db697f392ee47f3a645f61ff1c74bba
0.00000,0dd4b6a2f0534114a4e1378453acc229
0.00000,0dd5789698c24dbb814945ca77a8e69a
0.00000,0df5497c378d44d0b69a2a16f6a00377
0.00000,0df656f459ee4a0b99093ff65848b915
0.00000,0e03cd82759b4693aa3e5691f9640a65
0.00000,0e07413e3ce5484a974599f698d0816b
0.00000,0e256a39836040549b9cdb922476b441
0.00000,0e28e0b1c56142849f6a716d3de8ccd1
0.00000,0e2b12fee4414989ad8683f7d04d154a
0.00000,0e35ac58251b4308bbf67cc0415699fb
0.00000,0e4d0b561df64098a657845985d3a954
0.00000,0e4dfdbe2e344e53b11a43c0f4b837c1
0.00000,0e50a33e79a747c1a2e1af7405bd0d12
0.00000,0e5ea16d2b684ebbbbead188a971ef3c
0.00000,0e614ae3d3a7426aa77c2b916e9d0b06
0.00000,0e832e9c7c0542aa854dc8dc8710e883
0.00000,0e84141f49fd4515b49d2411faf2db85
0.00000,0ebd39125adb44f88d3972ec3c6a75e9
0.00000,0ed07fb1db3547e0a52e56c737b7d382
0.00000,0ee8b38054414ab39ef657c6b856f711
0.00000,0ef18d1dee4047d6ad3162b174f9ad56
0.00000,0f0292ea558c4e5085bedede5084bb2e
0.00000,0f19be48c59645d3920c7d80409b5b81
0.00000,0f2f3496bc7849b2a69b612817dfb6e7
0.00000,0f31630ad13a49d283e293379dca2b1c
0.00000,0f693c2a976c460eb03e01c46d07add3
0.00000,0f8b56c1841a47ccaa64533a250562fa
0.00000,0fabf0e771cc4b9ab0d2f01d7dfd7de5
0.00000,0fb8b2b9a1114886b3e5b463dc2d619d
0.00000,0fbae0beb7de42128f7c9900cd2bb4f7
0.00000,0fc1e859f80f4f45a86630f9b3641637
0.00000,0fcbee61f0ed4e13917b0c9908103877
0.00000,0fcc574022224265a4425d81fb057d77
0.00000,0fe85092b43143c6a3525d1b8ee6826d
0.00000,0ff630d6c9a448db9471979426fc888f
0.00000,101747b573f14584b06d2a70ce7f25b6
0.00000,101f5dca8e2043f0bf806dbf59b2a2ab
0.00000,1021303d6f1342b399ebdd7e67dcc7f4
0.00000,10259fbcb3334821be9b48454cb4cf95
0.00000,103349f3bb9d4a948c71309f24cc0060
0.00000,10397c9e2f7646e09da962931a320a43
0.00000,103bb51b736a4d46af9b9523a1d0cd05
0.00000,104c2f83498b479a84e24becf6eae03c
0.00000,10540ea32cdb4eaa99dd934cbed7c6c5
0.00000,10884cd20d5a4382aad52a7722ee46eb
0.00000,1090bcb4ed8941d9a7cfdfd0b02d30a1
0.00000,10a4edacba7049dd802ad5d124297444
0.00000,10b521c3f6464c7f90267bf67b19b3fb
0.00000,10be22f306ff45cca1130d7a8f2b3f1f
0.00000,10c484166b5f448195edf695c142cb56
0.00000,10c9bd3cc6684999839464aef1d0b0a7
0.00000,10e1aa835a284992b6e4d5df8988320f
0.00000,10e50aab473f4347a75997f90cec7490
0.00000,10fa4ae9093b47799e1e1ab00e4ffbc7
0.00000,112c16d579ee4366815975b98826d4e5
0.00000,112d228f4d6a4db582f3504f1526e050
0.00000,112e558fe6f843b7a0190eebdcbae158
0.00000,1139ef49d4154a65a8ecbcd8c92a44c8
0.00000,1145a431edc442eca973a28a8d3ee4ae
0.00000,1157076c0d434661b89e0e30eef83988
0.00000,116abb1921074d3cb2e69d3a749752bd
0.00000,117a917902c84e0da1fabb696e1512ca
0.00000,1197e9e6eb0d4793b70746dffc37d014
0.00000,11b24a526cdf436b90ea53a522e7b967
0.00000,11b36cdea1484b28ade003fe41b7c551
0.00000,11dc7a7b19514cef94d156542dbd25df
0.00000,11e7471a80fe4f3c9da8451282682d6f
0.00000,120620f78ecb4128be4a0c7a77380b20
0.00000,1217953f73bd402e8650c3d8967ba2d3
0.00000,121e5df254d34bd1ac139bb84ecb5654
0.00000,121ecba86c6b4db2aac3af4035a7fef8
0.00000,122c29ec73ba4d3cbc7112acfea15f67
0.00000,122c6371c8bb4d7080b889aa5af6b73f
0.00000,12328f2e74c846548bb442675e5267a0
0.00000,125366152f514d8e898a86505886ec31
0.00000,125b34056c424ce38910ef4660f3981d
0.00000,12679590d547443fae1cb088e90f4b8a
0.00000,128362a5f25f4c3b82c6c09d2bb38459
0.00000,1297640b972d4e7387d0a65ebb4f7855
0.00000,12aca5a4bace47c48f33e81eecc05079
0.00000,12c33fccb1ab4ee7aed9ec2633813fa3
0.00000,12db3dc17cad4f609627b75bc221adc9
0.00000,12fd8740a64c48efb63496e77a82bbbd
0.00000,12fd963d1f8a4d30b833bcfa81ef8600
0.00000,130092ededd347c4b5ed64557e18d88a
0.00000,13244fbc5ab64e9ea049eb2a8981a6e8
0.00000,13279441bea24d21853875e75367ed97
0.00000,134b3557fe0d44c1be828fc1e8bc8704
0.00000,134e0a9e56b049fa92653e84a574dcc7
0.00000,135153c71d574ba2805ece621bfd2acc
0.00000,1366407864d84829ad1797435b70bec4
0.00000,137a1359c0ad43868c9e329a419c4f57
0.00000,13940295c7664857b68cd954b19c2fc8
0.00000,13bb77669ab440aab73a1b5f8918d937
0.00000,13c068dcd8694b8a805d674f99d972bb
0.00000,13c3f14a786540aea6145c5deb760337
0.00000,13d2e344f779490fba45e79237a92778
0.00000,13e8950fa74e42518a0693aca039fe61
0.00000,13ff6a525d414f68b0a7c336ed54d24b
0.00000,140074b7ef4e4ada98eb8a8772a7d487
0.00000,1419670cf11f43819325829978128ba8
0.00000,1429d8c6214b4682b85f7dc4846f5f5b
0.00000,1434967a61bd4b8295255792ecfdb98d
0.00000,14359b1e07af4fca97d7913fad2a069c
0.00000,1443be217b884c1d829828cdb7f1c0bb
0.00000,1450754acc324908954d188f06476fc9
0.00000,147b355a2912487eb08ffe15cbe1f073
0.00000,14942b35e1724a729378c38c8a26f4ab
0.00000,149898a0a081437cb62c6681f027fde1
0.00000,14c05bb977b84772bba34567175fc03d
0.00000,14c5e236271145199ee745e5c72286f0
0.00000,14ddb7b8910f407a994aecbc08e38a35
0.00000,14f7eb921f8a48ecaccc59042dfdc90a
0.00000,15258cedcc924f10bed259e14bb8ca76
0.00000,153944ffdb864af1940e6cd23db611d4
0.00000,1547f3ae08da464fba9ed322d1c48fe4
0.00000,1562f7960208401bac28618607bc7db9
0.00000,156b119db62b4a2da8bda65c529f3355
0.00000,157fb0d4e81e4dd89cf8904463c101a6
0.00000,1584086e5d9c464aba9176e2a510a90c
0.00000,15865526e8504b77836ebde61b0b5409
0.00000,158b2c34794545b69572d9046ea1fe75
0.00000,15adca19bbb9469da07c8498e0d3b00b
0.00000,15b0b52f286741a5937de3565362ed4e
0.00000,15b152bf11194edf891a2cd54f45f7cb
0.00000,15b83d929a594a2c868dbf2e9899f999
0.00000,161e323a16c94a1ca3317aff98def64f
0.00000,161eb8ba46ac48ec98c81d016c865e4e
0.00000,162534fbde0f4a3bad310d75e7e0f39f
0.00000,1634f3d41be240cdbcea511ae6c31675
0.00000,16533c5e314b4307a9bccdb7849e5102
0.00000,167a9de906b2408889260507d7910400
0.00000,16a53343651b41bf972c9a6f0415e75b
0.00000,16bca440aa78417c8a49aff84542d62c
0.00000,16d64d5c246142a1bcd7155c5f7ef9ff
0.00000,16da2ed6ccf842ef8b9314b6e4dbfcb4
0.00000,16e3531f2f284303ab6e9cc9de01a8f3
0.00000,16f82975ffaa4c06b23b68a4a908cea4
0.00000,17091c016229492bbaae01008479fb71
0.00000,1715e2065f2b4a5e8262e510d809caae
0.00000,1717f82259494af7a214e8220567536c
0.00000,1721fcc1ab6b498c8157136f1977bb95
0.00000,172b70cd0c15443b87e93d352cce485b
0.00000,172ead51d0bd4072829e9daaf082c831
0.00000,175bd3ad2a5d417c9ab6804eea75c8e2
0.00000,177591251980463fb1b9ea763bd284fc
0.00000,1784695618a84910a893043c422ddd20
0.00000,178fbd154a334a71bb6249747f6979b9
0.00000,17ae10a2b6a9429a838f4c2854a29c0a
0.00000,17aeae52d0d04eabb6acd85b3e9cc535
0.00000,17b786ea96ef48d0b8b999ce53c40623
0.00000,17b9365436a9427e91cd39095c0102ba
0.00000,17dc2f53c41f4702a8f1e7234a8beff5
0.00000,17e24e1da72f42d78c783ab82f81c4c4
0.00000,17f0f2c3c3e24f98aa49c320149cf6c7
0.00000,180d1924e80e458bbcfe31db36fe098e
0.00000,180f9d00fa8e4f97a0604cbe47405ce1
0.00000,182e720f53d44563845a652ce48087c8
0.00000,184dd3235f9840f097adb00cc6e9a818
0.00000,185e7164b6144090bb0a375762cf8de9
0.00000,186214c9a6cc40e6a2ec6f3092e20621
0.00000,1864eeff8615434b8d4b4b108c41d096
0.00000,187f1966887542db9317cf51eb8e77aa
0.00000,188ed2e426f34bac851919b667d229b8
0.00000,18b01a7c41384248904409aae00c91af
0.00000,18c0c547394b457bb49b73c6ed5fd850
0.00000,18ca0976183a4c629c4815e09ed3058e
0.00000,18df625cb899406d9395fadb793b8b2d
0.00000,190565e854004a4ab67838cee8ac2dcd
0.00000,190b4799b1124b41b465dd136bb9dd83
0.00000,19124064c81e4b1b9c9d7c731e6423d1
0.00000,1926ffe5eda8400d812556ede0df7465
0.00000,194a0abaa8b34c078d7564da85791feb
0.00000,195af5b1e1e247029046a1a5b9e55dd5
0.00000,19847335d8434ca5b9fb217b5b0067bb
0.00000,199f89ea282740889588406ac092866a
0.00000,19a6debfb19346d3b0bbf643d9a63249
0.00000,19e05ee780834c45ad3df0152196b6b7
0.00000,19eaae1d45ca4dc598d5f841742591ba
0.00000,1a1e633cf18748dc846b852f1a7ce4fd
0.00000,1a293d01a5704b95ba8b802c66ef3f0e
0.00000,1a34e112e4144e43922dd14207a176af
0.00000,1a54deda97e04253872440287cf17c44
0.00000,1a6c56bdc9c940cd99e5ba780b73358a
0.00000,1a82d575eb834d50a25867555a6c94fa
0.00000,1add58b33b604ee5b10b05d2ab4c298e
0.00000,1adf346dd72c4975a913e1cbdef089e0
0.00000,1af0685b69e84f32a74d50799c1cb31c
0.00000,1b06be0105e047f1831e066a7279308e
0.00000,1b300b37ab4449fe81abe83ade8c96ac
0.00000,1b3b0b94fb2842fe82fc42602bb0824d
0.00000,1b4866a2d2c74e9791bb35c32db8fa4e
0.00000,1b50a7a1d14046a7af2fea7bf6d29fa6
0.00000,1b873e9e5e3b4c668f0cca7e1444227c
0.00000,1b8be3db3874467d963bb2a3ac094c6b
0.00000,1baa2ea5280d4dda8f84fb3067442113
0.00000,1baf3053ddb04e4b8f00b65f6e211661
0.00000,1bb2ad9a537e403dab247212c3573a81
0.00000,1bb4f8b67b7840dfa919ced716894c2a
0.00000,1bbb2584259347529744fe30686a4618
0.00000,1bbe35974a0045d684e1e92b2b7f0ebf
0.00000,1bc3d846957c4747bf73a4f05c706f71
0.00000,1bd4c6df29a64358be48df22670dfd1c
0.00000,1c278d57e76b405887923a8396e1edd4
0.00000,1c3fc587b8bb431fb62d1789f59214e7
0.00000,1c4a02659d424849b74688a3f42aba29
0.00000,1c5b4191cddf4027bf0746bdfb12907b
0.00000,1c5bd969fb184f0b8ee4f5263957d5a5
0.00000,1c850756a6fe454aaa644188b0d489e1
0.00000,1c9235a0802646dead28b74a7b48bb12
0.00000,1c9cabbddca44f58a9713084ed7a6586
0.00000,1ca735dca2e5402ca3d24c42e05ed66e
0.00000,1cb1434569ff4d4693571f726c239f75
0.00000,1cc7e8a85e174eab931d4c13761a24a9
0.00000,1ccc233af6dc411fbbb0623bcfe81480
0.00000,1ccd8b362d1f46ff9e212d31c2e99651
0.00000,1cd78f8458a64927937f61c58771a259
0.00000,1cedb058514645ab99ada1d0eb6e3ffa
0.00000,1d33fa7ffbd449a4a4e262549820d302
0.00000,1d4de9ca81a0478280a2eca096c11eff
0.00000,1d57818074714dd48b46e11359651fa0
0.00000,1d62205daf424e009437fb91f1744080
0.00000,1d66b3ef70824d94a1cc8aba42f3ae44
0.00000,1d72ffc7b96347e78a6bafee6675b0db
0.00000,1d74aea89a0c4d189ed107839bc20044
0.00000,1d82f45a59ff4320850f6426d968a8db
0.00000,1dd3a9dc39e74603b2092ad0b9955101
0.00000,1dd4c260c0574712bb41b1ad9d64592f
0.00000,1ddf74d00a4e464fa1be9376e4e1a2c1
0.00000,1dee8cdbd8f4436087b4f25e6de0fdbf
0.00000,1e103a0f44f745bc928093012f5b7f21
0.00000,1e1526a6f1d94fbf8ec26124db745cf6
0.00000,1e19b6fef8ad4a03b565ad5ea0ed2fd5
0.00000,1e30a61f845645319b22aaf220313d31
0.00000,1e361540b01e49f9a46410b118cc6031
0.00000,1e4d0a31de244768acdd199a0b906da1
0.00000,1e5539b634fe4d3a84716d4ca8ba77ad
0.00000,1e60ac6b714a4a7aa4d6e14e18ccfb48
0.00000,1e7255c4113b401a98c912f7990ea494
0.00000,1e99bf1132fc48c0aa3bcdaed8958085
0.00000,1eb83d07e60941d0b73f73dcf78d2ab5
0.00000,1ee932b510344b8a8a41c4ef5b25ceed
0.00000,1eecdcd9a9c443bdb969fe4424672d63
0.00000,1ef4522245374e339b74b5ddf85ca234
0.00000,1f0dddcb97214dd7868bef755cae405b
0.00000,1f207b3471044177ab7a27f2cafb0c81
0.00000,1f22462cf4b04ccb8a6caaeef5bb5a2e
0.00000,1f2ba220ef474ee681501f23c1ee8e61
0.00000,1f6a6419383a48b28c536d6ca21e8502
0.00000,1f78eb168ed34480852a9d12cd042eb8
0.00000,1f984353242949128f34f3d8a850cd49
0.00000,1fb855f66d8c425089378fb7f7f4494c
0.00000,1ff635441aeb4420a85be1ad8d17730f
0.00000,202b5a939aed4934816c2db190bac69e
0.00000,2031a4fa91e24077b94a62b2eeb9f796
0.00000,2034aab5893a4631bf5f8d52ff5aeca1
0.00000,2045aed4eff44853bd8e49a1c86c4325
0.00000,205e4672d7df46c08c04273bb16da888
0.00000,209885a2e7fb4e1bbf3985c13a4ce112
0.00000,20b40d7dcbd54e4c92e7134f2391dfd2
0.00000,20c480e4f9f2422dac1b6ef41fc484cf
0.00000,20face864a574892a5824859fcfc8b12
0.00000,211cc30d6c2a4cb398ba6bf26d714277
0.00000,212ac8799b954f5f81f20a10e7cad1be
0.00000,21444e56cc82449e80efe6b50455aa3c
0.00000,21625e6711864381a57c3c4937eac495
0.00000,21645bac1cbb44c6894ded865b17ca4d
0.00000,216d0b3c6f714adda284e6c744262e76
0.00000,216e8163418448b58d6001a5590a172c
0.00000,217a5e69bb2e41d08bcc09d1ac2a2ca4
0.00000,2186cd74263146c28cae2670d9766529
0.00000,2187aa5005f54694bccb9bde0d8cc945
0.00000,21aa2626300e4b19bad6db472899b21b
0.00000,21b4501e76c64357a410b5da90d9a6b6
0.00000,21bc5e4400b84ab48988768ab3208742
0.00000,21c471e3c5f94b31bc62a3aa3e658a18
0.00000,21d30d0e735d45318bbb8f678fbc0d10
0.00000,22085601afc44912be59f83549c7959d
0.00000,2208a0b6f6d64035b41bec1e65b07cdb
0.00000,220f5fc033224701b23bad08950119f8
0.00000,2215f5cca0ac4eacaa2f9a676ab0cad6
0.00000,2221f8c8412541b09f09c663c40e2508
0.00000,222f524037e64b1780f36c76eb89addb
0.00000,2237424632b74395ab868181166750c1
0.00000,2261f313860649669fa923a917d4fe65
0.00000,227958272b22411a87d86660ba99de8e
0.00000,22c1c65e756748e792ca4caed5576cf6
0.00000,23062326d750429cbbdda5776c23711d
0.00000,2306e4fa5f2346cea01b05b938bc6f7b
0.00000,2309b7f2230342ae90b23a929bc3fb8e
0.00000,2336c9d913bf468aa5413b9c349874c7
0.00000,2350f733309947fab6af1a670b942208
0.00000,237dc3220db7424c974c63ee070c6102
0.00000,23867e05cd0c4da38d1e103d0380f6b9
0.00000,239cf6ece9b84fa48a5035d8e01ab84e
0.00000,23a16148cd53477b97ab46005207f69a
0.00000,23a61ddc5bf146c790565b311f756b9f
0.00000,23a9afdd462b41238d55dc88220d1793
0.00000,23ba9397222b41b6b56e829671b38092
0.00000,23bda26418cf4ca097c1ce26cde42807
0.00000,23c68a89b81d475b9e8344eeba5dc383
0.00000,23dc037d6b4a4ee4bafa39a73fd87b14
0.00000,23dffab733ab4ae8827c645c081ce85d
0.00000,23f5c9fa7279434aa00f2a9eaba48183
0.00000,23fc86151c7344818a4afd21f4fcb58a
0.00000,23fdfe44c9004f24ac27d2fdf1a6346d
0.00000,23ff75ae39b341a89c5ee984a7d12023
0.00000,2417298aeb2c461592e259e2581d8fac
0.00000,2425f455fb134b59942bc2fd6949f9a9
0.00000,2433f287f20f4c9e9cfd45582f9f371d
0.00000,244d04dcf2054e03bf47817cbe3739d7
0.00000,24511eaa2a6f4f97a18cf92d65c8f948
0.00000,2466e1ce5abd4d5e94ef9ef6459ae81c
0.00000,2471d738fbb34683a8d0562129fdc9bb
0.00000,247bbb47cf164216a5a7fc8ab2886636
0.00000,2490b760ace4447b9d6c27a39c170cf5
0.00000,249d27cef60d4814ac4f196ad005dd7d
0.00000,24a468b8eb2240d79cef0ebc3bb1bf8e
0.00000,24b0c2a0bd8e4d3293b0517ef1175ed6
0.00000,24c3095c72c0414494561e85f73e10c3
0.00000,24ce11b893e04206be42f1a6e7805294
0.00000,24db01d6915b49528912623d9c02dac4
